Louviers;FR;49.21667;1.16667;Louviers;19220
Lourdes;FR;43.1;-0.05;Lourdes;15786
Lormont;FR;44.87495;-0.51782;Lormont;22636
Lorient;FR;47.75;-3.36667;Lorient;58112
Loos;FR;50.60982;3.01874;Loos;22107
Lons-le-Saunier;FR;46.67535;5.55575;Lons-le-Saunier;20678
Longjumeau;FR;48.69503;2.30735;Longjumeau;20771
Lomme;FR;50.64358;2.98715;Lomme;29892
Lognes;FR;48.83541;2.62998;Lognes;15519
Livry-Gargan;FR;48.9193;2.54305;Livry-Gargan;39518
L'Isle-sur-la-Sorgue;FR;43.91915;5.05092;L'Isle-sur-la-Sorgue;16968
Lisieux;FR;49.1466;0.22925;Lisieux;24473
Lingolsheim;FR;48.55752;7.68253;Lingolsheim;17284
Limoges;FR;45.83153;1.25781;Limoges;141176
Limeil-Brevannes;FR;48.7448;2.48705;Limeil-Brevannes;19104
Limay;FR;48.99553;1.74081;Limay;18559
Lille;FR;50.63297;3.05858;Lille;228328
Lievin;FR;50.4198;2.78068;Lievin;34370
Libourne;FR;44.91667;-0.23333;Libourne;24240
L'Hay-les-Roses;FR;48.78333;2.33333;L'Hay-les-Roses;29703
Le Vesinet;FR;48.89281;2.13308;Le Vesinet;16740
Levallois-Perret;FR;48.89389;2.28864;Levallois-Perret;62178
Les Sables-d'Olonne;FR;46.5;-1.78333;Les Sables-d'Olonne;16105
Les Pennes-Mirabeau;FR;43.41028;5.31306;Les Pennes-Mirabeau;19871
Les Pavillons-sous-Bois;FR;48.90683;2.50648;Les Pavillons-sous-Bois;19730
Les Olives;FR;43.32393;5.4584;Les Olives;15181
Les Mureaux;FR;48.99173;1.90972;Les Mureaux;32134
Les Lilas;FR;48.87992;2.42057;Les Lilas;21124
Les Herbiers;FR;46.86667;-1.01667;Les Herbiers;15664
Les Clayes-sous-Bois;FR;48.82206;1.98677;Les Clayes-sous-Bois;17776
Le Puy-en-Velay;FR;45.04366;3.88523;Le Puy-en-Velay;22718
Le Pre-Saint-Gervais;FR;48.88549;2.40422;Le Pre-Saint-Gervais;17786
Le Pontet;FR;43.96119;4.86008;Le Pontet;16182
Le Plessis-Trevise;FR;48.81074;2.57363;Le Plessis-Trevise;18618
Le Plessis-Robinson;FR;48.78889;2.27078;Le Plessis-Robinson;22510
Le Petit-Quevilly;FR;49.41338;1.06155;Le Petit-Quevilly;22691
Le Perreux-sur-Marne;FR;48.85;2.5;Le Perreux-sur-Marne;32015
Le Pecq;FR;48.89317;2.10371;Le Pecq;16534
Lens;FR;50.43302;2.82791;Lens;38265
Le Mee-sur-Seine;FR;48.53157;2.62829;Le Mee-sur-Seine;22058
Le Mans;FR;48.00039;0.20471;Le Mans;144515
Le Kremlin-Bicetre;FR;48.81471;2.36073;Le Kremlin-Bicetre;27867
Le Havre;FR;49.4938;0.10767;Le Havre;185972
Le Grand-Quevilly;FR;49.40076;1.04582;Le Grand-Quevilly;26522
Le Creusot;FR;46.80714;4.41632;Le Creusot;25590
Le Chesnay;FR;48.8222;2.12213;Le Chesnay;29154
Le Cannet;FR;43.57662;7.01912;Le Cannet;43353
Le Bouscat;FR;44.866;-0.59411;Le Bouscat;24232
Le Blanc-Mesnil;FR;48.93872;2.46138;Le Blanc-Mesnil;48077
Laxou;FR;48.68372;6.14929;Laxou;16323
La Valette-du-Var;FR;43.13741;5.98314;La Valette-du-Var;23134
Laval;FR;48.0732;-0.7634;Laval;50489
Lattes;FR;43.56752;3.9046;Lattes;17390
La Teste-de-Buch;FR;44.62875;-1.14059;La Teste-de-Buch;27253
La Seyne-sur-Mer;FR;43.09818;5.88471;La Seyne-sur-Mer;62330
La Roche-sur-Yon;FR;46.66667;-1.43333;La Roche-sur-Yon;59410
La Rochelle;FR;46.16667;-1.15;La Rochelle;76810
La Pomme;FR;43.28987;5.44153;La Pomme;17787
Laon;FR;49.5631;3.62714;Laon;28688
Lannion;FR;48.73333;-3.46667;Lannion;21473
Lanester;FR;47.76132;-3.33965;Lanester;24352
Landerneau;FR;48.45252;-4.25252;Landerneau;16052
Lambersart;FR;50.65;3.03333;Lambersart;28613
La Madeleine;FR;50.64603;3.07585;La Madeleine;23572
Lagny-sur-Marne;FR;48.86667;2.71667;Lagny-sur-Marne;20649
La Garenne-Colombes;FR;48.90472;2.2469;La Garenne-Colombes;26385
La Garde;FR;43.12277;6.00745;La Garde;28257
La Fleche;FR;47.69815;-0.07553;La Fleche;18536
La Crau;FR;43.14981;6.07425;La Crau;17905
La Courneuve;FR;48.92805;2.39627;La Courneuve;37287
La Ciotat;FR;43.17476;5.60449;La Ciotat;33113
La Chapelle-sur-Erdre;FR;47.29583;-1.55309;La Chapelle-sur-Erdre;18481
La Celle-Saint-Cloud;FR;48.85029;2.14523;La Celle-Saint-Cloud;21539
Jouy-le-Moutier;FR;49.01068;2.04028;Jouy-le-Moutier;19087
Joue-les-Tours;FR;47.35223;0.66905;Joue-les-Tours;37466
Joinville-le-Pont;FR;48.82538;2.47458;Joinville-le-Pont;18154
Ivry-sur-Seine;FR;48.81568;2.38487;Ivry-sur-Seine;57897
Istres;FR;43.51667;4.98333;Istres;44373
Issy-les-Moulineaux;FR;48.82104;2.27718;Issy-les-Moulineaux;61447
Issoire;FR;45.55;3.25;Issoire;15984
Illzach;FR;47.7742;7.35175;Illzach;15457
Illkirch-Graffenstaden;FR;48.52894;7.71523;Illkirch-Graffenstaden;27261
Hyeres;FR;43.12038;6.12857;Hyeres;50487
Houilles;FR;48.92161;2.19263;Houilles;31121
Herouville-Saint-Clair;FR;49.21088;-0.30653;Herouville-Saint-Clair;24258
Herblay;FR;48.98994;2.1699;Herblay;25153
Henin-Beaumont;FR;50.41359;2.96485;Henin-Beaumont;25371
Hem;FR;50.65256;3.18681;Hem;19699
Hazebrouck;FR;50.72374;2.53729;Hazebrouck;23307
Hayange;FR;49.32881;6.06278;Hayange;15501
Hautmont;FR;50.25077;3.92143;Hautmont;15540
Yutz;FR;49.35571;6.1926;Yutz;15659
Haubourdin;FR;50.60826;2.99143;Haubourdin;15694
Halluin;FR;50.78628;3.12611;Halluin;20171
Haguenau;FR;48.81557;7.79051;Haguenau;38721
Guyancourt;FR;48.77334;2.07393;Guyancourt;31989
Gujan-Mestras;FR;44.63333;-1.06667;Gujan-Mestras;19184
Gueret;FR;46.17234;1.87456;Gueret;15853
Guerande;FR;47.32911;-2.42829;Guerande;16523
Grigny;FR;48.65412;2.39343;Grigny;24940
Grenoble;FR;45.17155;5.72239;Grenoble;158552
Grasse;FR;43.66667;6.91667;Grasse;47581
Grande-Synthe;FR;51.0154;2.29975;Grande-Synthe;23213
Gradignan;FR;44.77262;-0.61393;Gradignan;24385
Goussainville;FR;49.01367;2.46595;Goussainville;30047
Gonesse;FR;48.98693;2.44892;Gonesse;26758
Givors;FR;45.58415;4.77256;Givors;18198
Gif-sur-Yvette;FR;48.68333;2.13333;Gif-sur-Yvette;23541
Gien;FR;47.69332;2.63094;Gien;15966
Gentilly;FR;48.81294;2.3417;Gentilly;15939
Gennevilliers;FR;48.93333;2.3;Gennevilliers;42294
Garges-les-Gonesse;FR;48.96791;2.39781;Garges-les-Gonesse;39847
Gardanne;FR;43.45491;5.46913;Gardanne;21140
Garches;FR;48.84226;2.18232;Garches;18930
Gap;FR;44.56151;6.08106;Gap;42715
Gagny;FR;48.88333;2.53333;Gagny;38134
Frontignan;FR;43.44848;3.754;Frontignan;22251
Fresnes;FR;48.75568;2.32241;Fresnes;24803
Frejus;FR;43.43286;6.73524;Frejus;53098
Franconville;FR;48.98333;2.23333;Franconville;34284
Fougeres;FR;48.35;-1.2;Fougeres;23719
Fos-sur-Mer;FR;43.43774;4.94457;Fos-sur-Mer;17317
Forbach;FR;49.18333;6.9;Forbach;21358
Fontenay-sous-Bois;FR;48.85442;2.48268;Fontenay-sous-Bois;52075
Fontenay-le-Comte;FR;46.46667;-0.81667;Fontenay-le-Comte;16316
Fontenay-aux-Roses;FR;48.79325;2.29275;Fontenay-aux-Roses;24680
Fontainebleau;FR;48.4;2.7;Fontainebleau;19717
Fontaine;FR;45.19839;5.68265;Fontaine;24588
Floirac;FR;44.83238;-0.51411;Floirac;16497
Fleury-les-Aubrais;FR;47.93328;1.91811;Fleury-les-Aubrais;21085
Flers;FR;48.73722;-0.57466;Flers;17430
Firminy;FR;45.38732;4.29074;Firminy;17902
Fecamp;FR;49.75787;0.37457;Fecamp;22003
Faches-Thumesnil;FR;50.58333;3.06667;Faches-Thumesnil;16163
Eysines;FR;44.88352;-0.64686;Eysines;21394
Evry;FR;48.6328;2.44049;Evry;51900
Evreux;FR;49.02414;1.15082;Evreux;57795
Etampes;FR;48.43333;2.15;Etampes;23012
La Baule-Escoublac;FR;47.29221;-2.36395;La Baule-Escoublac;17775
Ermont;FR;48.99004;2.25804;Ermont;28117
Eragny;FR;49.01667;2.1;Eragny;15385
Equeurdreville-Hainneville;FR;49.64868;-1.65306;Equeurdreville-Hainneville;18862
Epinay-sur-Seine;FR;48.9535;2.31514;Epinay-sur-Seine;46145
Epinal;FR;48.18324;6.45304;Epinal;39518
Epernay;FR;49.05;3.95;Epernay;27082
Elbeuf;FR;49.28669;1.00288;Elbeuf;17231
Elancourt;FR;48.78421;1.9552;Elancourt;30831
Ecully;FR;45.77726;4.77481;Ecully;19437
Echirolles;FR;45.1439;5.72883;Echirolles;33088
Eaubonne;FR;48.99712;2.28249;Eaubonne;24096
Dunkerque;FR;51.03297;2.377;Dunkerque;71287
Dreux;FR;48.73333;1.36667;Dreux;31058
Draveil;FR;48.68466;2.41418;Draveil;29316
Drancy;FR;48.92578;2.44533;Drancy;62488
Draguignan;FR;43.53333;6.46667;Draguignan;38573
Douarnenez;FR;48.09542;-4.32904;Douarnenez;16590
Douai;FR;50.36667;3.06667;Douai;46531
Domont;FR;49.02782;2.32638;Domont;16684
Dole;FR;47.1;5.5;Dole;25878
Dijon;FR;47.31667;5.01667;Dijon;149782
Digne-les-Bains;FR;44.09252;6.23199;Digne-les-Bains;18986
Dieppe;FR;49.93333;1.08333;Dieppe;35707
Deuil-la-Barre;FR;48.97674;2.32722;Deuil-la-Barre;21560
Denain;FR;50.3293;3.3943;Denain;21412
Decines-Charpieu;FR;45.76899;4.97277;Decines-Charpieu;24674
Dax;FR;43.71032;-1.05366;Dax;22305
Dammarie-les-Lys;FR;48.51667;2.65;Dammarie-les-Lys;21066
Cugnaux;FR;43.53635;1.34428;Cugnaux;15393
Croix;FR;50.67846;3.1493;Croix;21361
Creteil;FR;48.79266;2.46569;Creteil;84833
Crepy-en-Valois;FR;49.23359;2.88807;Crepy-en-Valois;15694
Creil;FR;49.25672;2.48477;Creil;31863
Cran-Gevrier;FR;45.9;6.1;Cran-Gevrier;19354
Cournon-d'Auvergne;FR;45.73543;3.19608;Cournon-d'Auvergne;18848
Courbevoie;FR;48.89672;2.25666;Courbevoie;85158
Coulommiers;FR;48.81451;3.08498;Coulommiers;15274
Coueron;FR;47.21508;-1.72171;Coueron;19466
Coudekerque-Branche;FR;51.02288;2.39359;Coudekerque-Branche;25201
Cormeilles-en-Parisis;FR;48.97111;2.20491;Cormeilles-en-Parisis;21973
Corbeil-Essonnes;FR;48.60603;2.48757;Corbeil-Essonnes;40527
Conflans-Sainte-Honorine;FR;49.00158;2.09694;Conflans-Sainte-Honorine;36358
Concarneau;FR;47.87502;-3.92245;Concarneau;21397
Compiegne;FR;49.41794;2.82606;Compiegne;44243
Combs-la-Ville;FR;48.66497;2.56957;Combs-la-Ville;22322
Pontault-Combault;FR;48.79813;2.60676;Pontault-Combault;34798
Colomiers;FR;43.61058;1.33467;Colomiers;31363
Colombes;FR;48.91882;2.25404;Colombes;82300
Colmar;FR;48.08078;7.35584;Colmar;65405
Cognac;FR;45.7;-0.33333;Cognac;20868
Cluses;FR;46.06251;6.57497;Cluses;19789
Clichy-sous-Bois;FR;48.9102;2.55323;Clichy-sous-Bois;29062
Clichy;FR;48.90018;2.30952;Clichy;57467
Clermont-Ferrand;FR;45.77966;3.08628;Clermont-Ferrand;138681
Clamart;FR;48.80299;2.26692;Clamart;51400
Cholet;FR;47.06667;-0.88333;Cholet;53160
Choisy-le-Roi;FR;48.76846;2.41874;Choisy-le-Roi;35590
Chilly-Mazarin;FR;48.71489;2.31638;Chilly-Mazarin;18870
Chevilly-Larue;FR;48.76476;2.3503;Chevilly-Larue;20125
Cherbourg-Octeville;FR;49.63984;-1.61636;Cherbourg-Octeville;26655
Chenove;FR;47.29323;5.00457;Chenove;15791
Chennevieres-sur-Marne;FR;48.79702;2.54046;Chennevieres-sur-Marne;18314
Chelles;FR;48.88109;2.59295;Chelles;46947
Chaville;FR;48.80565;2.18864;Chaville;18735
Chaumont;FR;48.11121;5.14134;Chaumont;28981
Chatou;FR;48.8898;2.15863;Chatou;30091
Chatillon;FR;48.8024;2.29346;Chatillon;32383
Chatenay-Malabry;FR;48.76507;2.26655;Chatenay-Malabry;32715
Chatellerault;FR;46.8;0.53333;Chatellerault;37210
Chateau-Thierry;FR;49.05;3.4;Chateau-Thierry;15938
Chateauroux;FR;46.81248;1.69362;Chateauroux;53301
Chateaudun;FR;48.08333;1.33333;Chateaudun;16006
Chartres;FR;48.44685;1.48925;Chartres;43838
Charleville-Mezieres;FR;49.7685;4.72487;Charleville-Mezieres;52415
Charenton-le-Pont;FR;48.82209;2.41217;Charenton-le-Pont;30910
Champs-sur-Marne;FR;48.85;2.6;Champs-sur-Marne;27776
Champigny-sur-Marne;FR;48.81642;2.49366;Champigny-sur-Marne;76726
Chambery;FR;45.56465;5.92645;Chambery;61640
Chamalieres;FR;45.77559;3.0631;Chamalieres;20298
Chalon-sur-Saone;FR;46.78333;4.85;Chalon-sur-Saone;47251
Chalons-en-Champagne;FR;48.95393;4.36724;Chalons-en-Champagne;51257
Challans;FR;46.84363;-1.87491;Challans;18947
Cestas;FR;44.74345;-0.67905;Cestas;18036
Cesson-Sevigne;FR;48.1212;-1.603;Cesson-Sevigne;16222
Cergy;FR;49.03645;2.07613;Cergy;57576
Cenon;FR;44.8559;-0.51839;Cenon;22393
Cavaillon;FR;43.83125;5.03586;Cavaillon;26689
Castres;FR;43.6;2.25;Castres;47275
Castelnau-le-Lez;FR;43.63333;3.9;Castelnau-le-Lez;18011
Carvin;FR;50.49235;2.95815;Carvin;18561
Carrieres-sous-Poissy;FR;48.94952;2.04068;Carrieres-sous-Poissy;15465
Carquefou;FR;47.29821;-1.49024;Carquefou;18056
Carpentras;FR;44.05;5.05;Carpentras;29709
Carcassonne;FR;43.21351;2.35162;Carcassonne;49600
Canteleu;FR;49.44065;1.02459;Canteleu;15742
Cannes;FR;43.55135;7.01275;Cannes;70011
Cambrai;FR;50.16667;3.23333;Cambrai;36492
Caluire-et-Cuire;FR;45.79041;4.84112;Caluire-et-Cuire;42763
Calais;FR;50.95194;1.85635;Calais;74433
Cahors;FR;44.4491;1.43663;Cahors;23331
Cagnes-sur-Mer;FR;43.66459;7.15339;Cagnes-sur-Mer;46923
Caen;FR;49.18585;-0.35912;Caen;110624
Cachan;FR;48.79632;2.33661;Cachan;26540
Bry-sur-Marne;FR;48.83811;2.52488;Bry-sur-Marne;16226
Brunoy;FR;48.6942;2.49223;Brunoy;24096
Bruay-la-Buissiere;FR;50.48333;2.55;Bruay-la-Buissiere;24474
Bron;FR;45.73333;4.91667;Bron;37825
Brive-la-Gaillarde;FR;45.15;1.53333;Brive-la-Gaillarde;53466
Brignoles;FR;43.4;6.06667;Brignoles;15027
Brie-Comte-Robert;FR;48.69247;2.6109;Brie-Comte-Robert;15892
Bretigny-sur-Orge;FR;48.61135;2.30593;Bretigny-sur-Orge;24317
Brest;FR;48.39029;-4.48628;Brest;144899
Bressuire;FR;46.85;-0.48333;Bressuire;20743
Bourgoin;FR;45.58333;5.28333;Bourgoin;24790
Bourg-les-Valence;FR;44.95601;4.91023;Bourg-les-Valence;19770
Bourg-la-Reine;FR;48.77888;2.31781;Bourg-la-Reine;18870
Bourges;FR;47.08333;2.4;Bourges;67987
Bourg-en-Bresse;FR;46.20574;5.2258;Bourg-en-Bresse;45340
Boulogne-sur-Mer;FR;50.71667;1.61667;Boulogne-sur-Mer;47013
Boulogne-Billancourt;FR;48.83333;2.25;Boulogne-Billancourt;108782
Bouguenais;FR;47.17762;-1.62143;Bouguenais;16824
Bordeaux;FR;44.84044;-0.5805;Bordeaux;231844
Bonneuil-sur-Marne;FR;48.7695;2.4793;Bonneuil-sur-Marne;18723
Bondy;FR;48.9018;2.48931;Bondy;48268
Boissy-Saint-Leger;FR;48.75149;2.51163;Boissy-Saint-Leger;15877
Bois-Colombes;FR;48.91936;2.27485;Bois-Colombes;24300
Bobigny;FR;48.90982;2.45012;Bobigny;44962
Blois;FR;47.59432;1.32912;Blois;53660
Blanquefort;FR;44.91248;-0.63663;Blanquefort;16636
Blagnac;FR;43.63276;1.39399;Blagnac;24263
Bischheim;FR;48.61612;7.75343;Bischheim;17434
Biarritz;FR;43.48012;-1.55558;Biarritz;33188
Bezons;FR;48.92426;2.2128;Bezons;27570
Beziers;FR;43.34122;3.21402;Beziers;74081
Bethune;FR;50.53333;2.63333;Bethune;31568
Besancon;FR;47.24878;6.01815;Besancon;128426
Bergerac;FR;44.85;0.48333;Bergerac;28317
Berck;FR;50.4;1.6;Berck;15609
Berck-Plage;FR;50.40704;1.56446;Berck-Plage;15675
Belfort;FR;47.63883;6.85419;Belfort;54562
Begles;FR;44.80845;-0.54809;Begles;23504
Beauvais;FR;49.43333;2.08333;Beauvais;53393
Beaune;FR;47.03333;4.83333;Beaune;24162
Bayonne;FR;43.48333;-1.48333;Bayonne;44396
Bayeux;FR;49.27732;-0.7039;Bayeux;15963
Bastia;FR;42.70278;9.45;Bastia;41001
Bar-le-Duc;FR;48.77275;5.16108;Bar-le-Duc;18595
Balma;FR;43.61111;1.49944;Balma;15553
Bagnols-sur-Ceze;FR;44.1599;4.61776;Bagnols-sur-Ceze;19640
Bagnolet;FR;48.86667;2.41667;Bagnolet;33504
Bagneux;FR;48.79565;2.30796;Bagneux;38900
Avon;FR;48.40219;2.72022;Avon;15009
Avion;FR;50.41038;2.83053;Avion;18470
Avignon;FR;43.94834;4.80892;Avignon;89769
Auxerre;FR;47.7996;3.57033;Auxerre;41516
Autun;FR;46.95;4.3;Autun;18283
Aurillac;FR;44.9214;2.43732;Aurillac;34724
Aulnay-sous-Bois;FR;48.93814;2.49402;Aulnay-sous-Bois;80615
Audincourt;FR;47.48327;6.85341;Audincourt;15577
Auch;FR;43.6454;0.58793;Auch;24494
Aubervilliers;FR;48.91667;2.38333;Aubervilliers;70914
Aubagne;FR;43.29276;5.57067;Aubagne;44844
Athis-Mons;FR;48.70522;2.39147;Athis-Mons;31225
Asnieres-sur-Seine;FR;48.91667;2.28333;Asnieres-sur-Seine;86742
Arras;FR;50.29301;2.78186;Arras;47052
Armentieres;FR;50.68568;2.88214;Armentieres;26646
Arles;FR;43.67681;4.63031;Arles;53431
Argenteuil;FR;48.95;2.25;Argenteuil;101475
Argentan;FR;48.75;-0.01667;Argentan;18230
Arcueil;FR;48.79993;2.33256;Arcueil;17308
Antony;FR;48.75;2.3;Antony;59845
Antibes;FR;43.56241;7.12777;Antibes;76393
Annonay;FR;45.23969;4.67075;Annonay;18423
Annemasse;FR;46.19439;6.23775;Annemasse;28275
Annecy-le-Vieux;FR;45.91971;6.14393;Annecy-le-Vieux;21521
Annecy;FR;45.90621;6.1267;Annecy;49232
Angouleme;FR;45.65;0.15;Angouleme;49468
Anglet;FR;43.47664;-1.51346;Anglet;40658
Angers;FR;47.47381;-0.54774;Angers;168279
Amiens;FR;49.9;2.3;Amiens;143086
Allauch;FR;43.33573;5.48201;Allauch;21406
Alfortville;FR;48.80575;2.4204;Alfortville;37290
Ales;FR;44.12489;4.08082;Ales;42410
Alencon;FR;48.43476;0.09311;Alencon;30786
Albi;FR;43.9298;2.148;Albi;52409
Albertville;FR;45.67452;6.39061;Albertville;19113
Ajaccio;FR;41.91886;8.73812;Ajaccio;54364
Aix-les-Bains;FR;45.69173;5.90863;Aix-les-Bains;27651
Aix-en-Provence;FR;43.5283;5.44973;Aix-en-Provence;146821
Agen;FR;44.19991;0.62664;Agen;34367
Agde;FR;43.31083;3.47583;Agde;23001
Acheres;FR;48.96115;2.06882;Acheres;22555
Abbeville;FR;50.1;1.83333;Abbeville;26461
les Escaldes;AD;42.50729;1.53414;les Escaldes;15853
Andorra la Vella;AD;42.50779;1.52109;Andorra la Vella;20430
Mariehamn;AX;60.09726;19.93481;Mariehamn;10682
Vaduz;LI;47.14151;9.52154;Vaduz;5197
Saint Helier;JE;49.18804;-2.10491;Saint Helier;28000
Douglas;IM;54.15;-4.48333;Douglas;26218
Saint Peter Port;GG;49.45981;-2.53527;Saint Peter Port;16488
Zuglo;HU;47.51758;19.10549;Zuglo;130000
Zalaegerszeg;HU;46.84;16.84389;Zalaegerszeg;61898
Veszprem;HU;47.09327;17.91149;Veszprem;62023
Vecses;HU;47.40705;19.28648;Vecses;19327
Varpalota;HU;47.19936;18.13954;Varpalota;21299
Vac;HU;47.77591;19.13612;Vac;35108
Tatabanya;HU;47.58494;18.39325;Tatabanya;70541
Tata;HU;47.65289;18.31838;Tata;23868
Tapolca;HU;46.88152;17.44117;Tapolca;17598
Szombathely;HU;47.23088;16.62155;Szombathely;79534
Szigetszentmiklos;HU;47.34382;19.04335;Szigetszentmiklos;24874
Szentendre;HU;47.66943;19.07561;Szentendre;23606
Szekszard;HU;46.35014;18.70905;Szekszard;34174
Szekesfehervar;HU;47.18995;18.41034;Szekesfehervar;101600
Szazhalombatta;HU;47.32579;18.92141;Szazhalombatta;17566
Sopron;HU;47.68501;16.59049;Sopron;57210
Siofok;HU;46.90413;18.058;Siofok;23028
Sarvar;HU;47.25395;16.93525;Sarvar;15343
Salgotarjan;HU;48.09872;19.80303;Salgotarjan;39640
Pecs;HU;46.08333;18.23333;Pecs;156649
Paradsasvar;HU;47.9126;19.97709;Paradsasvar;76000
Papa;HU;47.33004;17.4674;Papa;32990
Paks;HU;46.62648;18.85962;Paks;20638
Oroszlany;HU;47.48671;18.31225;Oroszlany;20271
Nagykoros;HU;47.03419;19.77857;Nagykoros;26711
Nagykanizsa;HU;46.45347;16.99104;Nagykanizsa;50823
Mosonmagyarovar;HU;47.86789;17.26994;Mosonmagyarovar;30359
Monor;HU;47.35133;19.44733;Monor;21720
Mohacs;HU;45.99306;18.68306;Mohacs;18711
Komlo;HU;46.19278;18.26494;Komlo;26924
Komarom;HU;47.74318;18.11913;Komarom;19646
Kispest;HU;47.4515;19.14017;Kispest;61453
Kiskunhalas;HU;46.43402;19.48479;Kiskunhalas;29354
Kiskunfelegyhaza;HU;46.71213;19.84458;Kiskunfelegyhaza;31720
Kiskoros;HU;46.62139;19.28528;Kiskoros;15091
Keszthely;HU;46.76812;17.24317;Keszthely;21534
Kecskemet;HU;46.90618;19.69128;Kecskemet;109847
Kaposvar;HU;46.36667;17.8;Kaposvar;67746
Kalocsa;HU;46.52639;18.98583;Kalocsa;18242
Jaszbereny;HU;47.5;19.91667;Jaszbereny;27835
Hatvan;HU;47.66667;19.68333;Hatvan;22710
Gyor;HU;47.68333;17.63512;Gyor;128265
Gyongyos;HU;47.78257;19.928;Gyongyos;32938
Gyal;HU;47.38449;19.2214;Gyal;21937
Godollo;HU;47.59657;19.35515;Godollo;32374
God;HU;47.68324;19.13417;God;15874
Fot;HU;47.6177;19.1887;Fot;16770
Esztergom;HU;47.7928;18.74148;Esztergom;28785
Erzsebetvaros;HU;47.50207;19.07218;Erzsebetvaros;62000
Erd;HU;47.39489;18.91361;Erd;62408
Dunaujvaros;HU;46.96479;18.93974;Dunaujvaros;50084
Dunakeszi;HU;47.63641;19.13864;Dunakeszi;30246
Dunaharaszti;HU;47.3545;19.09822;Dunaharaszti;16973
Dombovar;HU;46.37657;18.13696;Dombovar;20748
Dabas;HU;47.18594;19.31091;Dabas;16590
Cegled;HU;47.17266;19.79952;Cegled;39287
Budapest;HU;47.49801;19.03991;Budapest;1741041
Budaors;HU;47.46181;18.95845;Budaors;25089
Balassagyarmat;HU;48.07296;19.29614;Balassagyarmat;17541
Baja;HU;46.17496;18.95639;Baja;37714
Ajka;HU;47.10196;17.55892;Ajka;31407
Zvolen;SK;48.57442;19.15324;Zvolen;44502
Zlate Moravce;SK;48.38553;18.40063;Zlate Moravce;15618
Zilina;SK;49.22315;18.73941;Zilina;85985
Ziar nad Hronom;SK;48.59184;18.84958;Ziar nad Hronom;19392
Trnava;SK;48.37741;17.58723;Trnava;69785
Trencin;SK;48.89452;18.04436;Trencin;58278
Skalica;SK;48.8449;17.22635;Skalica;15013
Senica;SK;48.67922;17.36697;Senica;21741
Sala;SK;48.15127;17.88062;Sala;24513
Ruzomberok;SK;49.0748;19.30751;Ruzomberok;30806
Puchov;SK;49.12494;18.32597;Puchov;18833
Prievidza;SK;48.77446;18.6275;Prievidza;52987
Povazska Bystrica;SK;49.12153;18.42169;Povazska Bystrica;43936
Piestany;SK;48.59479;17.82591;Piestany;30000
Pezinok;SK;48.28986;17.26664;Pezinok;21343
Partizanske;SK;48.62861;18.38455;Partizanske;24370
Nove Zamky;SK;47.98544;18.16195;Nove Zamky;42044
Nove Mesto nad Vahom;SK;48.75763;17.8309;Nove Mesto nad Vahom;21527
Nitra;SK;48.30763;18.08453;Nitra;86329
Martin;SK;49.06651;18.92399;Martin;60817
Malacky;SK;48.43604;17.02188;Malacky;17773
Lucenec;SK;48.33249;19.66708;Lucenec;28159
Liptovsky Mikulas;SK;49.08061;19.62218;Liptovsky Mikulas;33509
Levice;SK;48.21563;18.60705;Levice;37574
Kysucke Nove Mesto;SK;49.3;18.78333;Kysucke Nove Mesto;16558
Komarno;SK;47.76356;18.12263;Komarno;36279
Hlohovec;SK;48.43174;17.8031;Hlohovec;23930
Handlova;SK;48.7276;18.76012;Handlova;18018
Galanta;SK;48.19001;17.72747;Galanta;16365
Dunajska Streda;SK;47.99268;17.61211;Dunajska Streda;23639
Dubnica nad Vahom;SK;48.95981;18.16634;Dubnica nad Vahom;26617
Dolny Kubin;SK;49.20983;19.30341;Dolny Kubin;18995
Detva;SK;48.56082;19.41954;Detva;15020
Cadca;SK;49.43503;18.78895;Cadca;24670
Brezno;SK;48.80431;19.63631;Brezno;21331
Bratislava;SK;48.14816;17.10674;Bratislava;423737
Banska Bystrica;SK;48.73946;19.15349;Banska Bystrica;82336
Banovce nad Bebravou;SK;48.7213;18.25754;Banovce nad Bebravou;18933
Dvur Kralove nad Labem;CZ;50.43172;15.81402;Dvur Kralove nad Labem;16150
Znojmo;CZ;48.8555;16.0488;Znojmo;35280
Zlin;CZ;49.22645;17.67065;Zlin;78759
Zgar nad Sazavou Druhy;CZ;49.58726;15.93215;Zgar nad Sazavou Druhy;23996
Zgar nad Sazavou;CZ;49.56263;15.93924;Zgar nad Sazavou;24030
Zatec;CZ;50.32717;13.54577;Zatec;19607
Vyskov;CZ;49.27747;16.99897;Vyskov;22265
Vsetin;CZ;49.33871;17.99619;Vsetin;28575
Varnsdorf;CZ;50.91154;14.61824;Varnsdorf;15895
Valasske Mezirici;CZ;49.47181;17.97113;Valasske Mezirici;27481
Usti nad Orlici;CZ;49.97387;16.39361;Usti nad Orlici;15151
Usti nad Labem;CZ;50.6607;14.03227;Usti nad Labem;94105
Uhersky Brod;CZ;49.02513;17.64715;Uhersky Brod;17508
Uherske Hradiste;CZ;49.06975;17.45969;Uherske Hradiste;26421
Trutnov;CZ;50.56101;15.9127;Trutnov;31398
Trinec;CZ;49.67763;18.67078;Trinec;38415
Trebic;CZ;49.21492;15.88166;Trebic;38785
Teplice;CZ;50.6404;13.82451;Teplice;51223
