geonameid,sciiname,countrycode,fclass,fcode,latitude,longitude,moddate,name,population
4357923,Hicks Bridge,US,S,BDG,39.48788,-77.71388,,Hicks Bridge,0
4356375,Goldsmiths Branch,US,H,STM,39.45289,-75.94272,,Goldsmiths Branch,0
4363009,Mount Lena,US,P,PPL,39.55927,-77.62805,,Mount Lena,515
4357473,Harmony Church,US,S,CH,39.60622,-76.19773,,Harmony Church,0
4355933,Garland Lake,US,H,RSV,38.91616,-75.79977,,Garland Lake,0
4359922,Kings Branch,US,H,STM,38.91595,-76.67858,,Kings Branch,0
4362486,Mill Pond,US,H,LK,39.43383,-75.88819,,Mill Pond,0
4358680,Hughs Creek,US,H,STM,38.24651,-75.87188,,Hughs Creek,0
4363355,Muddy Creek,US,H,STM,39.50092,-79.41588,,Muddy Creek,0
4356353,Golden Mile Market Place Shopping Center,US,S,MALL,39.41788,-77.4561,,Golden Mile Market Place Shopping Center,0
4358092,Hillcrest Park,US,L,PRK,39.41038,-77.45443,,Hillcrest Park,0
4363594,Nelsons Run,US,H,STM,38.36457,-76.78163,,Nelsons Run,0
4356354,Golden Quarter Neck,US,T,CAPE,38.29289,-75.16935,,Golden Quarter Neck,0
4357689,Hazelhurst,US,P,PPL,39.47037,-79.27143,,Hazelhurst,0
4362094,McLean School of Maryland,US,S,SCH,39.039,-77.16776,,McLean School of Maryland,0
4361187,Long Point,US,T,CAPE,38.05346,-75.80576,,Long Point,0
4356428,Goose Creek,US,H,BAY,38.41567,-75.10907,,Goose Creek,0
4359041,Interchange 20,US,R,RDJCT,39.38483,-76.73414,,Interchange 20,0
4362715,Montgomery Country Club,US,S,RSRT,39.20177,-77.12748,,Montgomery Country Club,0
4364998,Parsons Creek Neck,US,T,CAPE,38.47068,-76.26161,,Parsons Creek Neck,0
4358246,Holabird Homes (historical),US,P,PPLQ,39.27344,-76.54608,,Holabird Homes (historical),0
4361354,Luckton Run,US,H,STM,38.38124,-76.85719,,Luckton Run,0
4356783,Green Haven,US,P,PPL,39.13955,-76.54774,,Green Haven,19326
4361322,Lower Marlboro Towne,US,P,PPL,38.6629,-76.67746,,Lower Marlboro Towne,0
4356411,Goodwill Baptist Church,US,S,CH,38.07012,-75.4927,,Goodwill Baptist Church,0
4362621,Mitchell Manor,US,P,PPL,39.41871,-79.39616,,Mitchell Manor,0
4357440,Harford Village,US,P,PPL,39.55761,-76.37496,,Harford Village,0
4356880,Greenbush Point,US,T,CAPE,39.46123,-75.98689,,Greenbush Point,0
4357114,Gunpowder Road Golf Course,US,S,RECG,39.08733,-76.92192,,Gunpowder Road Golf Course,0
4360258,Lambs Knoll,US,T,MT,39.44871,-77.62749,,Lambs Knoll,0
4360362,Latter Day Saints Church,US,S,CH,39.02428,-77.01887,,Latter Day Saints Church,0
4356516,Lexington Park Baptist Church,US,S,CH,38.26199,-76.45407,,Lexington Park Baptist Church,0
4361307,Lower Bar Neck Point,US,T,CAPE,38.67929,-76.32328,,Lower Bar Neck Point,0
4364063,Northridge Manor,US,P,PPL,39.69537,-77.71888,,Northridge Manor,0
4357455,Harmans,US,P,PPL,39.15733,-76.69664,,Harmans,0
4361973,Maurice J McDonald High School,US,S,SCH,38.5554,-77.03498,,Maurice J McDonald High School,0
4363703,Newark,US,P,PPL,38.25067,-75.29103,,Newark,336
4360603,Liberty Dam,US,S,DAM,39.37677,-76.89053,,Liberty Dam,0
4358240,Holiness Christian Church,US,S,CH,37.98262,-75.84215,,Holiness Christian Church,0
"4363385,Mullinix Agro Park,US,S,"""",39.33955,-77.48304,,Mullinix Agro Park,0"
4357416,Harford Estates,US,P,PPL,39.55594,-76.38052,,Harford Estates,0
4359075,Interchange 31,US,R,RDJCT,39.38205,-77.40971,,Interchange 31,0
4358215,Hoghole Creek,US,H,BAY,38.93261,-76.20551,,Hoghole Creek,0
4360684,Linden Chapel Woods,US,P,PPL,39.23011,-76.98331,,Linden Chapel Woods,0
4356764,Green Briar,US,P,PPL,39.49317,-75.88994,,Green Briar,0
4357891,Hickory Cove,US,H,BAY,38.26735,-76.17577,,Hickory Cove,0
4358174,Hitchins Administration Building,US,S,BLDG,39.64981,-78.9328,,Hitchins Administration Building,0
4364683,Our Shepherd Lutheran Church,US,S,CH,39.07872,-76.57024,,Our Shepherd Lutheran Church,0
4358036,Highlands of Monroe,US,P,PPL,39.54593,-77.5436,,Highlands of Monroe,0
4360125,Ladiesburg Post Office,US,S,PO,39.57649,-77.26359,,Ladiesburg Post Office,0
4356036,Gerard Chapel (historical),US,S,CH,38.24569,-76.77052,,Gerard Chapel (historical),0
4358855,Idlewylde United Methodist Church,US,S,CH,39.37622,-76.59219,,Idlewylde United Methodist Church,0
4365068,Patuxent River Natural Resource Management Area,US,L,PRK,38.50457,-76.69274,,Patuxent River Natural Resource Management Area,0
4358103,Hillendale Golf Course (historical),US,S,RECG,39.379,-76.57663,,Hillendale Golf Course (historical),0
4361792,Martin Spring,US,H,SPNG,39.64732,-76.9897,,Martin Spring,0
4363123,Mount Radnor Heights,US,P,PPL,39.30094,-77.19082,,Mount Radnor Heights,0
4365259,Perrys Corner,US,P,PPL,38.93511,-76.18773,,Perrys Corner,0
4357302,Hampton Ridge,US,P,PPL,39.55566,-76.33301,,Hampton Ridge,0
4357879,Herron Spring,US,H,SPNG,39.04316,-77.26637,,Herron Spring,0
4359397,Jenkins Creek,US,H,STM,38.5829,-76.11327,,Jenkins Creek,0
4363588,Nelson Island Shoal,US,T,BAR,38.7029,-76.26995,,Nelson Island Shoal,0
4357351,Happy Acres School,US,S,SCH,38.93094,-76.9072,,Happy Acres School,0
"4358470,Hooper Island Pier (historical),US,S,"""",38.26207,-76.17466,,Hooper Island Pier (historical),0"
4362551,Millington Post Office,US,S,PO,39.25844,-75.83549,,Millington Post Office,0
4358212,Hog Range,US,T,PLN,38.4504,-76.14633,,Hog Range,0
4356009,George Washington Cemetery,US,S,CMTY,39.01122,-76.96914,,George Washington Cemetery,0
4362066,McKay Cove,US,H,BAY,38.18096,-76.54412,,McKay Cove,0
4357674,Hayden Point,US,T,CAPE,38.35068,-76.82164,,Hayden Point,0
"4360819,Little Hackley,US,S,"""",38.23957,-76.77275,,Little Hackley,0"
4365022,Patapsco River Reservoir,US,H,RSV,39.24677,-76.76136,,Patapsco River Reservoir,0
4357781,Henry Highland Elementary School,US,S,SCH,39.21289,-76.06995,,Henry Highland Elementary School,0
4356113,Gilnock Hall,US,P,PPL,38.73262,-76.08661,,Gilnock Hall,0
4363855,North Branch Jennings Run,US,H,STM,39.70092,-78.84363,,North Branch Jennings Run,0
4357443,Harkins,US,P,PPL,39.69705,-76.4508,,Harkins,0
4358947,Indian Spring Village,US,P,PPL,39.019,-77.00331,,Indian Spring Village,0
4362181,Medfield Heights Recreation Center,US,L,PRK,39.34038,-76.64552,,Medfield Heights Recreation Center,0
4363349,Muddy Creek,US,H,BAY,38.16096,-76.07383,,Muddy Creek,0
4364882,Park Lane Church of God,US,S,CH,38.69539,-75.7766,,Park Lane Church of God,0
4362937,Mount Carmel Cemetery,US,S,CMTY,39.28289,-76.54552,,Mount Carmel Cemetery,0
4361972,Mauldin Mountain,US,T,MT,39.48734,-75.99022,,Mauldin Mountain,0
4357607,Haulover Inlet,US,H,BAY,38.16763,-76.76802,,Haulover Inlet,0
4365260,Perrys Corner Cemetery,US,S,CMTY,38.93539,-76.18745,,Perrys Corner Cemetery,0
4361861,Maryland Park,US,P,PPL,38.88845,-76.90692,,Maryland Park,0
4363977,North Point,US,T,CAPE,38.77595,-76.37273,,North Point,0
4363978,North Point,US,P,PPL,38.72901,-76.15244,,North Point,0
4357271,Hampden Presbyterian Church,US,S,CH,39.33233,-76.63469,,Hampden Presbyterian Church,0
4360843,Little Mill Creek,US,H,STM,37.99651,-75.59909,,Little Mill Creek,0
4361618,Maple Lick Run,US,H,STM,39.47759,-79.1917,,Maple Lick Run,0
4363852,North Branch Fishing Creek,US,H,STM,38.53262,-76.15189,,North Branch Fishing Creek,0
4357026,Grove Point Wildlife Sanctuary,US,L,PRK,39.389,-76.01995,,Grove Point Wildlife Sanctuary,0
"4361871,Maryland Sheriffs Boys Ranch,US,S,"""",39.33733,-77.38887,,Maryland Sheriffs Boys Ranch,0"
4362602,Minnow Run,US,H,STM,39.71287,-78.22862,,Minnow Run,0
4357068,Gum Swamp,US,P,PPL,38.42401,-76.17466,,Gum Swamp,0
4363054,Mount Olivet Heights,US,P,PPLX,39.40649,-77.40999,,Mount Olivet Heights,0
4360863,Little Paint Branch,US,H,STM,39.00678,-76.93331,,Little Paint Branch,0
4361368,Lusby Point,US,T,CAPE,38.33485,-76.44606,,Lusby Point,0
4357069,Gum Swamp,US,P,PPL,38.35901,-75.8291,,Gum Swamp,0
4362932,Mount Carmel,US,P,PPL,39.58872,-76.74053,,Mount Carmel,0
4357403,Harford Center for the Handicapped,US,S,SCH,39.57483,-76.15079,,Harford Center for the Handicapped,0
4363833,North Beach Park,US,P,PPL,38.71567,-76.52884,,North Beach Park,0
4364924,Parkridge Estates,US,P,PPL,39.15038,-77.23998,,Parkridge Estates,0
4362504,Mill Run Church,US,S,CH,39.51898,-79.03142,,Mill Run Church,0
4364596,Orchard Valley Farms,US,S,FRM,39.65094,-76.47885,,Orchard Valley Farms,0
4358047,Highview Estates,US,P,PPL,39.36816,-77.0772,,Highview Estates,0
4363837,North Bend,US,P,PPL,39.28066,-76.70442,,North Bend,0
4355830,Fuller,US,P,PPL,39.41371,-77.47026,,Fuller,0
4359830,Kernan Hospital,US,S,HSP,39.31416,-76.70817,,Kernan Hospital,0
4362965,Mount Glory Church (historical),US,S,CH,38.97844,-77.20331,,Mount Glory Church (historical),0
4359702,Keenes Point,US,T,CAPE,38.36596,-76.21661,,Keenes Point,0
4356495,Govans-Boundary Parish United Methodist Church,US,S,CH,39.35316,-76.61052,,Govans-Boundary Parish United Methodist Church,0
4362176,Mechanicsville Post Office,US,S,PO,38.4654,-76.76802,,Mechanicsville Post Office,0
4359121,Interchange 52,US,R,RDJCT,39.26955,-76.63386,,Interchange 52,0
4359809,Kentland,US,P,PPL,38.92372,-76.87997,,Kentland,0
"4364397,Old Field,US,S,"""",38.49151,-76.12966,,Old Field,0"
4359366,Jarrettswood,US,P,PPL,39.59011,-76.4633,,Jarrettswood,0
4360791,Little Deer Creek,US,H,STM,39.66066,-76.43885,,Little Deer Creek,0
4360457,Laytonsville Park,US,L,PRK,39.20844,-77.15554,,Laytonsville Park,0
4360917,Llandaff,US,P,PPL,38.72567,-76.08161,,Llandaff,0
4356521,Grace Brethren Church,US,S,CH,38.82122,-76.95609,,Grace Brethren Church,0
4360880,Little Savage Mountain,US,T,MT,39.73036,-78.91975,,Little Savage Mountain,0
4358606,Howard County General Hospital,US,S,HSP,39.21441,-76.88567,,Howard County General Hospital,0
4363756,Newtown Square,US,P,PPL,38.93372,-76.05744,,Newtown Square,0
4358325,Holly Swamp (historical),US,H,SWMP,38.05512,-75.46353,,Holly Swamp (historical),0
4359337,James Creek Bar,US,T,BAR,38.08735,-76.38023,,James Creek Bar,0
4363663,New Market United Methodist Church,US,S,CH,39.38427,-77.26971,,New Market United Methodist Church,0
4358785,Huntsmoor South,US,P,PPL,39.23705,-76.70469,,Huntsmoor South,0
4360103,La Plata,US,P,PPLA2,38.52929,-76.97525,,La Plata,8753
4358733,Hunting Creek Dam,US,S,DAM,39.62843,-77.45971,,Hunting Creek Dam,0
4360027,Kitzmiller Volunteer Fire Department,US,S,BLDG,39.38862,-79.18063,,Kitzmiller Volunteer Fire Department,0
4359327,James Island (historical),US,T,ISL,38.48901,-76.33578,,James Island (historical),0
4356629,Grapevine Cove,US,H,BAY,38.39401,-76.48301,,Grapevine Cove,0
4356906,Greenlawn Beach,US,P,PPL,39.18455,-76.57524,,Greenlawn Beach,0
4359353,Janwood,US,P,PPL,39.27649,-77.16943,,Janwood,0
4356162,Glasers Hill,US,P,PPL,39.63927,-76.8847,,Glasers Hill,0
4365213,Percy Cemetery,US,S,CMTY,39.66092,-78.9303,,Percy Cemetery,0
4358298,Holly Hall School,US,S,SCH,39.59289,-75.8216,,Holly Hall School,0
4364054,Northern Prong Saint Jerome Creek,US,H,BAY,38.11818,-76.35745,,Northern Prong Saint Jerome Creek,0
4364026,Northbrook Estates,US,P,PPL,39.02844,-77.04053,,Northbrook Estates,0
4356982,Griffith Cemetery,US,S,CMTY,39.67844,-75.89189,,Griffith Cemetery,0
4362430,Milestone Manor,US,P,PPL,39.47372,-76.63858,,Milestone Manor,0
4362906,Mount Beulah Church,US,S,CH,39.63759,-79.10586,,Mount Beulah Church,0
4362272,Methodist Meeting House (historical),US,S,CH,39.20983,-76.06689,,Methodist Meeting House (historical),0
4360260,Lambs Knoll Look Out Tower,US,S,TOWR,39.44816,-77.62666,,Lambs Knoll Look Out Tower,0
4357248,Hammel Glade,US,H,SWMP,39.48749,-79.35847,,Hammel Glade,0
4359495,John Wesley Cemetery,US,S,CMTY,38.81734,-76.27662,,John Wesley Cemetery,0
4362261,Merrywood,US,P,PPL,38.89206,-76.63691,,Merrywood,0
4365372,Picnic Woods Estates,US,P,PPL,39.43343,-77.58304,,Picnic Woods Estates,0
4356815,Green Road Manor,US,P,PPL,39.53983,-76.47913,,Green Road Manor,0
4364895,Parkdale High School,US,S,SCH,38.96983,-76.9047,,Parkdale High School,0
4360227,Lakeland,US,P,PPL,38.989,-76.92886,,Lakeland,0
4364188,Oak Hill Estates,US,P,PPL,38.21317,-75.29269,,Oak Hill Estates,0
4359934,Kings Creek,US,H,STM,38.43096,-77.10498,,Kings Creek,0
4358204,Hog Marsh Gut,US,H,INLT,38.44123,-76.24217,,Hog Marsh Gut,0
4355896,Gambrill Cove,US,H,BAY,39.16594,-76.53969,,Gambrill Cove,0
4362168,Mears Creek,US,H,STM,38.37985,-76.49134,,Mears Creek,0
4361562,Manklin Moorings,US,P,PPL,38.38011,-75.12907,,Manklin Moorings,0
4362157,Meadowoods of Davidsonville,US,P,PPL,38.93067,-76.65219,,Meadowoods of Davidsonville,0
4364947,Parkville Baptist Church,US,S,CH,39.37538,-76.53747,,Parkville Baptist Church,0
4359034,Interchange 2,US,R,RDJCT,39.20677,-76.6008,,Interchange 2,0
4359370,Jaycox,US,P,PPL,39.30733,-77.08304,,Jaycox,0
4359420,Jericho Marsh,US,H,SWMP,38.07235,-75.86577,,Jericho Marsh,0
4361659,Mardela Springs Post Office,US,S,PO,38.45984,-75.76021,,Mardela Springs Post Office,0
4358852,Idlewood Acres,US,P,PPL,38.31457,-76.88608,,Idlewood Acres,0
4363898,North East Little League Park,US,L,PRK,39.57817,-75.91161,,North East Little League Park,0
4362119,Meadow Island,US,T,ISL,39.24399,-77.48165,,Meadow Island,0
4358467,Hoop Pole Run,US,H,STM,39.48454,-79.32032,,Hoop Pole Run,0
4360175,Lake Linganore,US,H,RSV,39.4151,-77.29387,,Lake Linganore,0
4356389,Good Hope-Union United Methodist Church,US,S,CH,39.09594,-76.98775,,Good Hope-Union United Methodist Church,0
4361785,Martin National Wildlife Refuge,US,L,PRK,38.01901,-76.01827,,Martin National Wildlife Refuge,0
4358200,Hog Island Marsh,US,H,SWMP,38.87993,-76.55209,,Hog Island Marsh,0
4358366,Holy Cross Cemetery,US,S,CMTY,39.20872,-76.61747,,Holy Cross Cemetery,0
4360236,Lakeside Mews,US,P,PPL,38.6254,-76.93025,,Lakeside Mews,0
4364501,Oldfield,US,P,PPL,38.59873,-76.52468,,Oldfield,0
4359627,Josenhans,US,P,PPL,39.31622,-76.44885,,Josenhans,0
4361109,Long Beach,US,P,PPL,38.46096,-76.46884,,Long Beach,1821
"4365124,Peace Cross,US,S,"""",38.93928,-76.94053,,Peace Cross,0"
4360194,Lake Roland,US,H,RSV,39.37872,-76.6433,,Lake Roland,0
4363124,Mount Rainier,US,P,PPL,38.9415,-76.96498,,Mount Rainier,8080
4358314,Holly Knoll Estates,US,P,PPL,39.48594,-76.53136,,Holly Knoll Estates,0
4359550,Johnson Square,US,L,PRK,39.30344,-76.6058,,Johnson Square,0
4357489,Harmony United Methodist Church,US,S,CH,38.77873,-75.88105,,Harmony United Methodist Church,0
4358578,Hospice of the Chesapeake,US,S,HSP,38.90983,-76.85581,,Hospice of the Chesapeake,0
4360872,Little Queenstown Creek,US,H,BAY,38.99122,-76.163,,Little Queenstown Creek,0
4362671,Monocacy Island,US,T,ISL,39.38678,-76.22468,,Monocacy Island,0
4359143,Interchange 68,US,R,RDJCT,39.35927,-77.16693,,Interchange 68,0
4359888,Kimberley,US,P,PPL,38.98067,-77.14998,,Kimberley,0
4362521,Millard Cooper Park,US,L,PRK,39.37455,-76.96692,,Millard Cooper Park,0
4357705,Hearns Creek,US,H,STM,38.27873,-76.08522,,Hearns Creek,0
4361118,Long Broughton Branch,US,H,STM,38.19568,-75.66465,,Long Broughton Branch,0
4362156,Meadowood Park,US,L,PRK,39.06289,-77.00387,,Meadowood Park,0
4364974,Parrs Ridge,US,T,RDGE,39.43732,-77.10415,,Parrs Ridge,0
4362234,Mercy Medical Center,US,S,HSP,39.2927,-76.61307,,Mercy Medical Center,0
4363595,Ner Israel Rabbinical College,US,S,SCH,39.3365,-76.6833,,Ner Israel Rabbinical College,0
4359979,Kingston Post Office,US,S,PO,38.07401,-75.72826,,Kingston Post Office,0
4363249,Mount Zion Mennonite Church,US,S,CH,39.5526,-77.65166,,Mount Zion Mennonite Church,0
4360387,Laurel High School,US,S,SCH,39.09433,-76.8675,,Laurel High School,0
4355703,Friendship Cemetery,US,S,CMTY,39.17039,-76.6733,,Friendship Cemetery,0
4356356,Golden Ring Mall Shopping Center,US,S,MALL,39.33566,-76.4883,,Golden Ring Mall Shopping Center,0
4360740,Lisbon Community Library,US,S,LIBR,39.33594,-77.07109,,Lisbon Community Library,0
4359892,Kinder Farm Park,US,L,PRK,39.1015,-76.58441,,Kinder Farm Park,0
4358615,Howard County Medical Center,US,S,HSP,39.27511,-76.82331,,Howard County Medical Center,0
4364787,Padonia,US,P,PPL,39.45594,-76.63275,,Padonia,0
"4360012,Kirwans Landing,US,S,"""",38.95484,-76.2694,,Kirwans Landing,0"
4364411,Old Germantown,US,P,PPL,39.16205,-77.28137,,Old Germantown,0
4359982,Kingsview Knolls,US,P,PPL,39.159,-77.28915,,Kingsview Knolls,0
4356042,German Branch Bridge,US,S,BDG,39.00928,-75.93716,,German Branch Bridge,0
4362706,Montevue Hospital,US,S,HSP,39.43149,-77.43804,,Montevue Hospital,0
4364915,Parkhead United Methodist Church,US,S,CH,39.65454,-78.04722,,Parkhead United Methodist Church,0
4357328,Handys Hammock,US,T,ISL,38.20984,-75.25297,,Handys Hammock,0
4360881,Little Savage River,US,H,STM,39.59787,-79.0542,,Little Savage River,0
4357040,Guerrieri University Center,US,S,BLDG,38.34373,-75.6077,,Guerrieri University Center,0
4358699,Hunt Ridge,US,P,PPL,39.43483,-76.63747,,Hunt Ridge,0
4363427,Mutual Elementary School,US,S,SCH,38.47095,-76.53364,,Mutual Elementary School,0
4359718,Kemp Cemetery,US,S,CMTY,38.65484,-76.05577,,Kemp Cemetery,0
4356643,Grassmere Estates,US,P,PPL,39.46427,-76.93276,,Grassmere Estates,0
4358523,Hopkins Point,US,T,CAPE,38.76234,-76.22745,,Hopkins Point,0
4365248,Perry Point Veterans Administration Medical Center,US,S,HSP,39.54997,-76.06248,,Perry Point Veterans Administration Medical Center,0
4356531,Grace United Methodist Church,US,S,CH,39.59483,-76.80998,,Grace United Methodist Church,0
4363932,North Glade Run,US,H,STM,39.50398,-79.26115,,North Glade Run,0
4361801,Martins Addition,US,P,PPL,38.98122,-77.06942,,Martins Addition,0
4355808,Fulton,US,P,PPL,39.30233,-76.64802,,Fulton,0
4363870,North Carroll Library,US,S,LIBR,39.63705,-76.8647,,North Carroll Library,0
4359738,Kenilworth Elementary School,US,S,SCH,38.95902,-76.73473,,Kenilworth Elementary School,0
4361527,Malcolm School,US,S,SCH,38.61679,-76.79747,,Malcolm School,0
4359080,Interchange 33,US,R,RDJCT,39.00539,-77.07803,,Interchange 33,0
4362679,Monks Island,US,T,ISL,39.36233,-76.23218,,Monks Island,0
4357123,Gwynns Falls,US,H,STM,39.26872,-76.62636,,Gwynns Falls,0
4362500,Mill Run Estates,US,P,PPL,39.51816,-76.56497,,Mill Run Estates,0
4360869,Little Pipe Creek,US,H,STM,39.60121,-77.27026,,Little Pipe Creek,0
4358063,Hill School (historical),US,S,SCH,39.56206,-75.80883,,Hill School (historical),0
4360436,Lawson Marsh,US,H,SWMP,37.95235,-75.84882,,Lawson Marsh,0
4363552,Neavitt Post Office,US,S,PO,38.7279,-76.28828,,Neavitt Post Office,0
4355787,Fryingpan Point,US,T,CAPE,39.17205,-76.04244,,Fryingpan Point,0
4362186,Meekins Creek,US,H,BAY,38.41123,-76.13355,,Meekins Creek,0
4358043,Highpoint,US,P,PPL,39.69094,-75.88161,,Highpoint,0
4360928,Loar Cemetery,US,S,CMTY,39.62537,-78.88641,,Loar Cemetery,0
4362815,Mooresfield,US,P,PPL,39.16177,-76.92053,,Mooresfield,0
4365082,Paulownia Branch,US,H,STM,38.87234,-76.57191,,Paulownia Branch,0
4362879,Mount Aetna Creek,US,H,STM,39.60426,-77.62444,,Mount Aetna Creek,0
4363739,Newport Run,US,H,STM,38.38901,-76.90747,,Newport Run,0
4357667,Hawthorne Shopping Center,US,S,MALL,38.5404,-76.9847,,Hawthorne Shopping Center,0
4356268,Glenelg High School,US,S,SCH,39.27545,-77.0022,,Glenelg High School,0
4358687,Hundley Pond,US,H,RSV,38.90954,-76.62612,,Hundley Pond,0
4356728,Great Oak Estates,US,P,PPL,39.25761,-76.19856,,Great Oak Estates,0
4360963,Lock 17,US,S,DAM,38.9963,-77.24787,,Lock 17,0
4359002,Interchange 10,US,R,RDJCT,39.70065,-77.73916,,Interchange 10,0
4364838,Paradie Branch,US,H,STM,38.04207,-75.45853,,Paradie Branch,0
4361755,Marshall Creek,US,H,STM,38.23039,-75.24269,,Marshall Creek,0
4360779,Little Creek,US,H,STM,38.74678,-75.9916,,Little Creek,0
4362363,Middlemoor Thorofare,US,H,CHN,38.06262,-75.24686,,Middlemoor Thorofare,0
4359179,Interstate Industrial Park,US,L,INDS,39.59732,-77.80416,,Interstate Industrial Park,0
4356485,Gotts,US,P,PPL,39.0365,-76.60191,,Gotts,0
4364261,Oakleigh,US,P,PPL,39.40511,-76.55886,,Oakleigh,0
4359214,Island Creek,US,H,STM,38.34512,-75.96299,,Island Creek,0
4359782,Kent County Courthouse,US,S,BLDG,39.20928,-76.0655,,Kent County Courthouse,0
4362300,Miami Beach,US,P,PPL,39.30705,-76.36996,,Miami Beach,0
4363748,Newtown,US,P,PPL,38.50012,-76.94247,,Newtown,0
"4356283,Glenmont Metro Station,US,S,"""",39.06233,-77.05303,,Glenmont Metro Station,0"
4361971,Maugansville Post Office,US,S,PO,39.6951,-77.74583,,Maugansville Post Office,0
4358556,Horsebridge Creek,US,H,STM,38.32067,-75.4702,,Horsebridge Creek,0
4360818,Little Gum Point,US,T,CAPE,39.08567,-76.20356,,Little Gum Point,0
4361561,Manbone Island,US,T,ISL,38.13707,-75.90966,,Manbone Island,0
4356366,Goldsboro Community Park,US,L,PRK,39.039,-75.7891,,Goldsboro Community Park,0
4355962,Garrison Forest School for Girls,US,S,SCH,39.41149,-76.76497,,Garrison Forest School for Girls,0
4363044,Mount Olive Manor,US,P,PPL,38.30873,-75.50325,,Mount Olive Manor,0
4360013,Kits Point,US,T,CAPE,38.2029,-76.07022,,Kits Point,0
4364972,Parrotts Wharf,US,S,WHRF,38.33095,-75.73632,,Parrotts Wharf,0
4360478,Leakin Park,US,L,PRK,39.30566,-76.69997,,Leakin Park,0
4360932,Loch Haven,US,P,PPL,39.31705,-77.27387,,Loch Haven,0
4361265,Lostland Run,US,H,STM,39.36177,-79.23226,,Lostland Run,0
4358748,Hunting Point,US,T,CAPE,38.06734,-75.3552,,Hunting Point,0
4361530,Mallard Point,US,T,CAPE,39.06122,-76.15245,,Mallard Point,0
4365063,Patuxent Park,US,P,PPL,38.26401,-76.4644,,Patuxent Park,0
4362043,McCurdy Field,US,L,PRK,39.41038,-77.42249,,McCurdy Field,0
